movie_id,title,tags
19150,The Crew,crew action comedi richard dreyfuss burt reynold dan hedaya seymour cassel michael dinner four retir mobster plan one last crime save retir home
70435,Haywire,haywir action thriller mercenari secret agent rescu foot chase spanish gina carano ewan mcgregor michael fassbend bill paxton steven soderbergh mallori kane high train oper work govern secur contractor dirtiest danger corner world success free chines journalist held hostag doubl cross left dead someon close agenc sudden target skill assassin know everi move mallori must find truth order stay aliv
580,Jaws: The Revenge,jaw reveng adventur thriller shark attack bahama die and death aggress by anim sequel reveng underwat shark great white shark anim attack caribbean christma banana boat lorrain gari lanc guest mario van peebl michael cain joseph sargent anoth dead shark attack ellen brodi decid enough new england amiti island move caribbean join son michael famili great white shark follow hungri live
9819,Marvin's Room,marvin room drama sister sister relationship sister leukemia reunion cancer bone marrow transplant dian keaton meryl streep leonardo dicaprio robert de niro jerri zak leukemia patient attempt end 20 year feud sister get bone marrow
13579,The Longshots,longshot drama famili ice cube keke palmer tasha smith jill mari jone fred durst true stori jasmin plummer age eleven becam first femal play pop warner footbal tournament 56 year histori
20024,The End of the Affair,end affair drama bomb sex jealousi infidel obsess world war ii passion romanc cheat wife church ralph fienn stephen rea juliann moor jame bolam neil jordan raini london night 1946 novelist mauric bendrix chanc meet henri mile husband ex mistress sarah abrupt end affair two year bendrix obsess sarah rekindl succumb jealousi arrang follow
2453,Harley Davidson and the Marlboro Man,harley davidson marlboro man action thriller corrupt harley davidson drug dealer los angel las vega mickey rourk don johnson chelsea field daniel baldwin simon wincer lawless futur renegad biker harley davidson mickey rourk sur cowboy buddi marlboro johnson learn corrupt bank foreclos friend bar expand empir harley marlboro decid help rob crook bank accident filch drug shipment find run crimin financi mob rug action adventur
6973,In the Valley of Elah,valley elah histori drama thriller crime mysteri father son relationship detect war crime patriot homicid investig iraq militari servic polic cover-up disappear murder investig tommi lee jone charliz theron susan sarandon franc fisher paul haggi career offic wife work polic detect uncov truth behind son disappear follow return tour duti iraq
11156,Coco Before Chanel,coco chanel drama histori fashion design woman director audrey tautou benoît poelvoord alessandro nivola mari gillain ann fontain 2009 biopic earli life coco chanel sever year leav orphanag father never return gabriell chanel find work provinci bar seamstress perform singer earn nicknam coco song sing night sister liaison baron balsan give entre french societi chanc develop gift design
354110,Forsaken,forsaken western drama demi moor kiefer sutherland donald sutherland brian cox jon cassar john henri return hometown hope repair relationship estrang father local gang terror town john henri one stop howev abandon gun reput fearless quick draw killer
22215,Cheri,cheri drama comedi romanc michell pfeiffer kathi bate rupert friend felic jone stephen frear sumptuous dramat comedi set late 19th centuri franc bell epoqu period social cultur excess european upper class end first world war erupt
11632,Vanity Fair,vaniti fair drama romanc london england british empir lover advanc aristocrat woman director rees witherspoon jame purefoy jonathan rhys meyer romola garai mira nair beauti funni passion calcul becki orphan daughter starv english artist french chorus girl yearn glamor life birthright promis resolv conquer english societi mean possibl mere ascens height societi simpli enough becki find patron power marquess steyn whose whim enabl becki realis dream ultim cost high
30596,Bodyguards and Assassins,bodyguard assassin drama action histori assassin martial art sword blood splatter impal beaten to death hong kong head bash in extrem violenc violent death hook bloodi fight throat slit violenc donni yen wang xue-qi toni leung ka-fai nichola tse teddi chan 1905 revolutionist sun yat sen visit hong kong discuss plan tongmenghui member overthrow qing dynasti find assassin sent kill assembl group protector prevent attack
3021,1408,1408 horror thriller suicid new york hotel fire hotel room wife husband relationship suicid attempt window door haunt hous research ghost world paint telephon loss of daughter blood john cusack samuel l. jackson mari mccormack jasmin jessica anthoni mikael håfström man special debunk paranorm occurr check fabl room 1408 dolphin hotel soon settl confront genuin terror
957,Spaceballs,spacebal comedi scienc fiction android lasergun swordplay templ space marin space battl space travel space mission galaxi comb altar magnet beam jam speed of light plastic surgeri password shield nose spoof mel brook rick morani bill pullman daphn zuniga mel brook nefari dark helmet hatch plan snatch princess vespa steal planet air space bum hire lone starr clueless sidekick fli rescu along way meet yogurt put lone starr wise power schwartz master time save day
256917,The Water Diviner,water divin war drama istanbul australia post world war i farmer miss in action miss son gallipoli campaign inspir by true event russel crow olga kurylenko yılmaz erdoğan cem yılmaz russel crow 1919 australian farmer joshua connor travel turkey discov fate three son report miss action hold hope joshua must travel across war torn landscap find truth peac
251,Ghost,ghost fantasi drama thriller mysteri romanc corrupt fortun teller money transfer money launder potteri afterlif spirit patrick swayz demi moor whoopi goldberg toni goldwyn jerri zucker sam wheat banker molli jensen artist two mad love howev sam murder friend corrupt busi partner carl bruner shadi busi deal left roam earth powerless spirit learn carl betray sam must seek help psychic oda mae brown set thing right protect molli carl goon
544,There's Something About Mary,someth mari romanc comedi surgeon stalker romant comedi dream girl taboo screwbal comedi frisbe troubadour gross out comedi intellectu disabl cameron diaz ben stiller matt dillon lee evan bobbi farrelli peter farrelli never fulli recov prom date becam total disast man final get chanc reunit old prom date run suitor includ sleazi detect hire find
11395,The Santa Clause,santa claus fantasi drama comedi famili holiday christma parti santa claus deal christma tree christma tim allen judg reinhold wendi crewson david krumholtz john pasquin scott calvin ordinari man accident caus santa claus fall roof christma eve knock unconsci young son finish santa trip deliveri go north pole scott learn must becom new santa convinc love inde father christma
14635,The Rookie,rooki drama famili father son relationship basebal sport team sport life dream grow up denni quaid rachel griffith beth grant angus t. jone john lee hancock jim morri never made minor leagu shoulder injuri end pitch career twelv year ago marri children high school chemistri teacher basebal coach texa jim team make deal win district championship jim tri major leagu organ bet prove incent enough team go worst first make state first time histori school jim forc live end deal near laugh tri field get onto mound confound scout clock success 98 mph fastbal good enough minor leagu contract tampa bay devil ray jim still got lot pitch throw make show big leagu dream reviv tell could go
